ID_Encuentro (PK);ID_Campeonato (FK);Fecha_Torneo;Partido;ID_EquipoLocal (FK);ID_EquipoVisitante (FK);ID_Locacion (FK);GolesLocal;GolesVisita;Valor Mercado Local;Altura Media Local;Edad Media Local;Valor Mercado Visita;Altura Media Visita;Edad Media Visita;ID_Resultado (FK);Fecha;NombreDia;Apuesta Local;Apuesta Visita;Apuesta Empate
1528;5;1;10;29;6;16;1;0; 34.15;1.78;24.85; 30.18;1.79;25.25;1;2018-08-12;domingo;1.80;5.04;3.30
1529;5;1;11;18;28;4;0;0; 33.30;1.79;27.29; 148.58;1.78;25.34;3;2018-08-12;domingo;5.16;1.72;3.54
1530;5;1;12;5;27;23;2;2; 21.90;1.80;27.69; 79.23;1.79;26.24;3;2018-08-13;lunes;3.03;2.44;3.14
1531;5;1;13;19;32;1;4;0; 107.65;1.78;25.89; 12.95;1.79;27.36;1;2018-11-07;miércoles;1.40;8.60;4.30
1532;5;2;1;34;29;5;0;1; 47.78;1.77;23.90; 34.15;1.78;24.85;2;2018-08-17;viernes;2.41;3.35;2.90
1533;5;2;2;21;19;16;2;2; 24.15;1.78;25.37; 107.65;1.78;25.89;3;2018-08-17;viernes;3.02;2.60;2.92
1534;5;2;3;14;5;6;1;1; 59.83;1.78;25.89; 21.90;1.80;27.69;3;2018-08-18;sábado;2.00;4.17;3.10
1535;5;2;4;6;16;3;1;0; 30.18;1.79;25.25; 21.25;1.77;24.82;1;2018-08-18;sábado;2.32;3.36;3.01
1536;5;2;5;2;17;4;0;0; 32.53;1.77;24.78; 41.53;1.80;23.12;3;2018-08-18;sábado;2.32;3.39;2.99
1537;5;2;6;28;8;4;0;0; 148.58;1.78;25.34; 25.90;1.80;25.11;3;2018-08-18;sábado;1.44;7.90;4.16
1538;5;2;7;31;24;18;1;0; 12.35;1.78;28.20; 12.88;1.80;27.17;1;2018-08-19;domingo;2.19;3.70;2.99
1539;5;2;8;12;36;19;2;2; 43.83;1.79;26.17; 25.88;1.78;27.65;3;2018-08-19;domingo;2.16;3.63;3.09
1540;5;2;9;1;18;10;2;1; 17.55;1.78;27.12; 33.30;1.79;27.29;1;2018-08-19;domingo;2.96;2.67;2.87
1541;5;2;10;30;20;4;2;2; 65.33;1.78;25.14; 54.48;1.80;24.94;3;2018-08-19;domingo;2.18;3.69;3.04
1542;5;2;11;27;38;1;2;0; 79.23;1.79;26.24; 53.30;1.79;24.50;1;2018-08-19;domingo;1.96;4.37;3.14
1543;5;2;12;15;9;8;2;0; 32.00;1.79;25.13; 201.05;1.79;24.88;1;2018-08-20;lunes;4.45;1.96;3.09
1544;5;2;13;32;37;23;1;1; 12.95;1.79;27.36; 26.60;1.79;25.13;3;2018-08-20;lunes;3.01;2.62;2.90
1545;5;3;1;24;27;13;0;3; 12.88;1.80;27.17; 79.23;1.79;26.24;2;2018-08-24;viernes;3.31;2.34;3.02
1546;5;3;2;8;15;5;2;1; 25.90;1.80;25.11; 32.00;1.79;25.13;1;2018-08-24;viernes;2.16;3.86;2.96
1547;5;3;3;5;12;23;2;1; 21.90;1.80;27.69; 43.83;1.79;26.17;1;2018-08-24;viernes;2.55;2.98;2.97
1548;5;3;4;19;14;1;0;1; 107.65;1.78;25.89; 59.83;1.78;25.89;2;2018-08-24;viernes;2.34;3.45;2.91
1549;5;3;5;16;34;8;0;2; 21.25;1.77;24.82; 47.78;1.77;23.90;2;2018-08-25;sábado;2.62;3.10;2.79
1550;5;3;6;36;31;24;2;2; 25.88;1.78;27.65; 12.35;1.78;28.20;3;2018-08-25;sábado;1.59;5.97;3.82
1551;5;3;7;28;2;4;0;0; 148.58;1.78;25.34; 32.53;1.77;24.78;3;2018-08-25;sábado;1.49;7.65;3.83
1552;5;3;8;38;6;4;1;1; 53.30;1.79;24.50; 30.18;1.79;25.25;3;2018-08-26;domingo;1.96;4.32;3.10
1553;5;3;9;20;1;9;0;1; 54.48;1.80;24.94; 17.55;1.78;27.12;2;2018-08-26;domingo;1.84;5.14;3.09
1554;5;3;10;29;32;16;2;0; 34.15;1.78;24.85; 12.95;1.79;27.36;1;2018-08-26;domingo;1.59;6.40;3.62
1555;5;3;11;18;9;4;0;0; 33.30;1.79;27.29; 201.05;1.79;24.88;3;2018-08-26;domingo;4.65;1.93;3.05
1556;5;3;12;17;21;11;2;1; 41.53;1.80;23.12; 24.15;1.78;25.37;1;2018-08-27;lunes;2.13;3.88;3.01
1557;5;3;13;37;30;19;1;1; 26.60;1.79;25.13; 65.33;1.78;25.14;3;2018-08-27;lunes;1.99;4.38;3.05
1558;5;4;1;2;20;4;2;0; 32.53;1.77;24.78; 54.48;1.80;24.94;1;2018-08-31;viernes;2.48;3.31;2.83
1559;5;4;2;31;18;18;1;2; 12.35;1.78;28.20; 33.30;1.79;27.29;2;2018-08-31;viernes;2.75;2.93;2.82
1560;5;4;3;14;8;6;1;1; 59.83;1.78;25.89; 25.90;1.80;25.11;3;2018-09-01;sábado;1.93;4.63;3.06
1561;5;4;4;6;24;3;1;0; 30.18;1.79;25.25; 12.88;1.80;27.17;1;2018-09-01;sábado;1.87;4.96;3.08
1562;5;4;5;34;17;5;1;0; 47.78;1.77;23.90; 41.53;1.80;23.12;1;2018-09-01;sábado;2.07;3.99;3.04
1563;5;4;6;30;28;4;1;1; 65.33;1.78;25.14; 148.58;1.78;25.34;3;2018-09-01;sábado;4.96;1.74;3.50
1564;5;4;7;27;29;1;2;0; 79.23;1.79;26.24; 34.15;1.78;24.85;1;2018-09-02;domingo;2.01;3.87;3.29
1565;5;4;8;15;19;8;2;2; 32.00;1.79;25.13; 107.65;1.78;25.89;3;2018-09-02;domingo;3.09;2.61;2.83
1566;5;4;9;1;36;10;0;2; 17.55;1.78;27.12; 25.88;1.78;27.65;2;2018-09-02;domingo;2.49;3.06;3.00
1567;5;4;10;12;37;19;0;0; 43.83;1.79;26.17; 26.60;1.79;25.13;3;2018-09-02;domingo;3.08;2.63;2.85
1568;5;4;11;9;38;4;3;0; 201.05;1.79;24.88; 53.30;1.79;24.50;1;2018-09-02;domingo;1.71;5.95;3.31
1569;5;4;12;21;5;16;1;2; 24.15;1.78;25.37; 21.90;1.80;27.69;2;2018-09-03;lunes;2.02;4.11;3.13
1570;5;4;13;32;16;23;1;1; 12.95;1.79;27.36; 21.25;1.77;24.82;3;2018-09-03;lunes;2.19;3.76;2.98
1571;5;5;1;15;1;8;0;2; 32.00;1.79;25.13; 17.55;1.78;27.12;2;2018-09-14;viernes;1.88;5.08;3.03
1572;5;5;2;5;36;23;3;0; 21.90;1.80;27.69; 25.88;1.78;27.65;1;2018-09-14;viernes;2.12;3.89;3.02
1573;5;5;3;19;12;1;3;0; 107.65;1.78;25.89; 43.83;1.79;26.17;1;2018-09-15;sábado;2.00;4.17;3.10
1574;5;5;4;28;31;4;4;1; 148.58;1.78;25.34; 12.35;1.78;28.20;1;2018-09-15;sábado;1.32;10.25;4.82
1575;5;5;5;8;21;5;0;0; 25.90;1.80;25.11; 24.15;1.78;25.37;3;2018-09-15;sábado;2.32;3.41;3.00
1576;5;5;6;2;9;4;0;1; 32.53;1.77;24.78; 201.05;1.79;24.88;2;2018-09-15;sábado;3.61;2.19;3.04
1577;5;5;7;24;16;13;0;2; 12.88;1.80;27.17; 21.25;1.77;24.82;2;2018-09-16;domingo;2.57;3.08;2.88
1578;5;5;8;38;32;4;1;0; 53.30;1.79;24.50; 12.95;1.79;27.36;1;2018-09-16;domingo;1.78;5.10;3.30
1579;5;5;9;37;34;19;2;1; 26.60;1.79;25.13; 47.78;1.77;23.90;1;2018-09-16;domingo;2.08;4.14;2.94
1580;5;5;10;20;27;9;0;1; 54.48;1.80;24.94; 79.23;1.79;26.24;2;2018-09-16;domingo;3.62;2.12;3.19
1581;5;5;11;17;30;11;1;0; 41.53;1.80;23.12; 65.33;1.78;25.14;1;2018-09-16;domingo;2.27;3.44;3.04
1582;5;5;12;18;6;4;3;0; 33.30;1.79;27.29; 30.18;1.79;25.25;1;2018-09-17;lunes;2.47;3.31;2.84
1583;5;5;13;29;14;16;0;1; 34.15;1.78;24.85; 59.83;1.78;25.89;2;2018-09-17;lunes;2.25;3.61;2.92
1584;5;6;1;30;24;4;3;2; 65.33;1.78;25.14; 12.88;1.80;27.17;1;2018-09-21;viernes;1.70;5.68;3.33
1585;5;6;2;12;17;19;3;1; 43.83;1.79;26.17; 41.53;1.80;23.12;1;2018-09-21;viernes;2.67;3.01;2.86
1586;5;6;3;21;20;16;2;0; 24.15;1.78;25.37; 54.48;1.80;24.94;1;2018-09-22;sábado;2.00;4.16;3.13
1587;5;6;4;34;38;5;1;1; 47.78;1.77;23.90; 53.30;1.79;24.50;3;2018-09-22;sábado;2.47;3.29;2.85
1588;5;6;5;6;19;3;1;1; 30.18;1.79;25.25; 107.65;1.78;25.89;3;2018-09-22;sábado;3.67;2.23;2.96
1589;5;6;6;32;2;23;0;0; 12.95;1.79;27.36; 32.53;1.77;24.78;3;2018-09-23;domingo;2.47;3.15;2.95
1590;5;6;7;36;18;24;0;2; 25.88;1.78;27.65; 33.30;1.79;27.29;2;2018-09-23;domingo;2.45;3.11;3.01
1591;5;6;8;31;5;18;1;3; 12.35;1.78;28.20; 21.90;1.80;27.69;2;2018-09-23;domingo;3.21;2.33;3.14
1592;5;6;9;16;29;8;1;1; 21.25;1.77;24.82; 34.15;1.78;24.85;3;2018-09-23;domingo;2.85;2.73;2.90
1593;5;6;10;9;28;4;0;2; 201.05;1.79;24.88; 148.58;1.78;25.34;2;2018-09-23;domingo;2.43;3.23;2.97
1594;5;6;11;1;8;10;2;0; 17.55;1.78;27.12; 25.90;1.80;25.11;1;2018-09-24;lunes;2.61;3.04;2.89
1595;5;6;12;27;37;1;1;0; 79.23;1.79;26.24; 26.60;1.79;25.13;1;2018-09-24;lunes;1.77;5.06;3.34
1596;5;6;13;14;15;6;1;1; 59.83;1.78;25.89; 32.00;1.79;25.13;3;2018-09-24;lunes;1.77;5.06;3.34
1597;5;7;1;19;36;1;0;0; 107.65;1.78;25.89; 25.88;1.78;27.65;3;2018-09-28;viernes;2.24;3.41;3.07
1598;5;7;2;20;28;9;1;5; 54.48;1.80;24.94; 148.58;1.78;25.34;2;2018-09-28;viernes;3.92;2.03;3.13
1599;5;7;3;2;27;4;0;2; 32.53;1.77;24.78; 79.23;1.79;26.24;2;2018-09-29;sábado;3.77;2.08;3.11
1600;5;7;4;24;34;13;2;1; 12.88;1.80;27.17; 47.78;1.77;23.90;1;2018-09-30;domingo;3.51;2.27;2.92
1601;5;7;5;37;16;19;1;0; 26.60;1.79;25.13; 21.25;1.77;24.82;1;2018-09-30;domingo;1.74;5.40;3.25
1602;5;7;6;8;18;5;0;1; 25.90;1.80;25.11; 33.30;1.79;27.29;2;2018-09-30;domingo;2.37;3.37;2.88
1603;5;7;7;9;12;4;3;1; 201.05;1.79;24.88; 43.83;1.79;26.17;1;2018-09-30;domingo;1.65;5.99;3.41
1604;5;7;8;17;14;11;0;1; 41.53;1.80;23.12; 59.83;1.78;25.89;2;2018-10-01;lunes;2.97;2.61;2.90
1605;5;7;9;38;1;4;2;0; 53.30;1.79;24.50; 17.55;1.78;27.12;1;2018-10-01;lunes;1.68;5.89;3.34
1606;5;7;10;32;6;23;1;1; 12.95;1.79;27.36; 30.18;1.79;25.25;3;2018-10-01;lunes;2.41;3.33;2.85
1607;5;7;11;15;21;8;1;0; 32.00;1.79;25.13; 24.15;1.78;25.37;1;2018-10-24;miércoles;2.62;3.07;2.79
1608;5;7;12;30;5;4;0;2; 65.33;1.78;25.14; 21.90;1.80;27.69;2;2018-11-18;domingo;2.44;3.12;2.95
1609;5;7;13;29;31;16;1;0; 34.15;1.78;24.85; 12.35;1.78;28.20;1;2018-11-27;martes;1.77;4.92;3.38
1610;5;8;1;1;32;10;2;0; 17.55;1.78;27.12; 12.95;1.79;27.36;1;2018-10-06;sábado;2.20;3.62;2.98
1611;5;8;2;16;17;8;1;0; 21.25;1.77;24.82; 41.53;1.80;23.12;1;2018-10-06;sábado;2.13;3.89;2.94
1612;5;8;3;31;38;18;3;1; 12.35;1.78;28.20; 53.30;1.79;24.50;1;2018-10-06;sábado;3.58;2.19;3.01
1613;5;8;4;24;19;13;1;2; 12.88;1.80;27.17; 107.65;1.78;25.89;2;2018-10-06;sábado;4.97;1.80;3.23
1614;5;8;5;6;30;3;2;0; 30.18;1.79;25.25; 65.33;1.78;25.14;1;2018-10-07;domingo;2.65;2.96;2.84
1615;5;8;6;5;20;23;0;0; 21.90;1.80;27.69; 54.48;1.80;24.94;3;2018-10-07;domingo;1.86;4.42;3.31
1616;5;8;7;29;37;16;0;4; 34.15;1.78;24.85; 26.60;1.79;25.13;2;2018-10-07;domingo;2.94;2.79;2.73
1617;5;8;8;34;8;5;3;0; 47.78;1.77;23.90; 25.90;1.80;25.11;1;2018-10-07;domingo;2.29;3.56;2.86
1618;5;8;9;27;9;1;2;2; 79.23;1.79;26.24; 201.05;1.79;24.88;3;2018-10-07;domingo;2.28;3.27;3.09
1619;5;8;10;36;15;24;1;0; 25.88;1.78;27.65; 32.00;1.79;25.13;1;2018-10-08;lunes;2.77;2.85;2.80
1620;5;8;11;12;21;19;1;0; 43.83;1.79;26.17; 24.15;1.78;25.37;1;2018-10-08;lunes;2.41;3.26;2.90
1621;5;8;12;18;2;4;0;0; 33.30;1.79;27.29; 32.53;1.77;24.78;3;2018-12-13;jueves;2.00;4.25;3.03
1622;5;8;13;28;14;4;0;1; 148.58;1.78;25.34; 59.83;1.78;25.89;2;2019-01-19;sábado;1.78;4.74;3.38
1623;5;9;1;38;16;4;1;0; 53.30;1.79;24.50; 21.25;1.77;24.82;1;2018-10-19;viernes;1.82;4.83;3.21
1624;5;9;2;14;34;6;2;0; 59.83;1.78;25.89; 47.78;1.77;23.90;1;2018-10-19;viernes;1.89;4.60;3.13
1625;5;9;3;12;28;19;1;0; 43.83;1.79;26.17; 148.58;1.78;25.34;1;2018-10-19;viernes;2.93;2.54;3.01
1626;5;9;4;17;1;11;2;0; 41.53;1.80;23.12; 17.55;1.78;27.12;1;2018-10-20;sábado;1.98;4.39;3.00
1627;5;9;5;20;24;9;3;1; 54.48;1.80;24.94; 12.88;1.80;27.17;1;2018-10-20;sábado;1.84;4.94;3.14
1628;5;9;6;9;29;4;0;0; 201.05;1.79;24.88; 34.15;1.78;24.85;3;2018-10-20;sábado;1.62;5.63;3.70
1629;5;9;7;21;36;16;2;0; 24.15;1.78;25.37; 25.88;1.78;27.65;1;2018-10-20;sábado;2.15;3.74;3.02
1630;5;9;8;15;5;8;1;1; 32.00;1.79;25.13; 21.90;1.80;27.69;3;2018-10-21;domingo;2.39;3.28;2.92
1631;5;9;9;2;37;4;0;1; 32.53;1.77;24.78; 26.60;1.79;25.13;2;2018-10-21;domingo;3.30;2.42;2.85
1632;5;9;10;19;18;1;3;1; 107.65;1.78;25.89; 33.30;1.79;27.29;1;2018-10-21;domingo;1.93;4.37;3.14
1633;5;9;11;32;27;23;2;1; 12.95;1.79;27.36; 79.23;1.79;26.24;1;2018-10-21;domingo;4.79;1.76;3.48
1634;5;9;12;8;6;5;1;1; 25.90;1.80;25.11; 30.18;1.79;25.25;3;2018-10-22;lunes;2.59;3.14;2.75
1635;5;9;13;30;31;4;2;1; 65.33;1.78;25.14; 12.35;1.78;28.20;1;2018-10-22;lunes;1.61;5.92;3.60
1636;5;10;1;36;20;24;1;1; 25.88;1.78;27.65; 54.48;1.80;24.94;3;2018-10-26;viernes;2.25;3.50;2.97
1637;5;10;2;18;12;4;3;2; 33.30;1.79;27.29; 43.83;1.79;26.17;1;2018-10-26;viernes;2.30;3.55;2.87
1638;5;10;3;28;1;4;1;0; 148.58;1.78;25.34; 17.55;1.78;27.12;1;2018-10-27;sábado;1.54;6.70;3.73
1639;5;10;4;16;9;8;2;1; 21.25;1.77;24.82; 201.05;1.79;24.88;1;2018-10-27;sábado;3.13;2.47;2.95
1640;5;10;5;37;17;19;0;3; 26.60;1.79;25.13; 41.53;1.80;23.12;2;2018-10-27;sábado;1.69;5.74;3.33
1641;5;10;6;34;32;5;0;0; 47.78;1.77;23.90; 12.95;1.79;27.36;3;2018-10-27;sábado;1.80;4.78;3.30
1642;5;10;7;27;30;1;2;1; 79.23;1.79;26.24; 65.33;1.78;25.14;1;2018-10-28;domingo;1.81;5.33;3.70
1643;5;10;8;24;29;13;2;1; 12.88;1.80;27.17; 34.15;1.78;24.85;1;2018-10-28;domingo;3.05;2.52;2.91
1644;5;10;9;38;8;4;1;0; 53.30;1.79;24.50; 25.90;1.80;25.11;1;2018-10-28;domingo;1.60;6.26;3.57
1645;5;10;10;6;15;3;0;2; 30.18;1.79;25.25; 32.00;1.79;25.13;2;2018-10-28;domingo;2.23;3.76;2.84
1646;5;10;11;5;19;23;4;2; 21.90;1.80;27.69; 107.65;1.78;25.89;1;2018-10-28;domingo;2.49;3.07;3.01
1647;5;10;12;21;2;16;2;0; 24.15;1.78;25.37; 32.53;1.77;24.78;1;2018-10-29;lunes;2.36;3.35;2.94
1648;5;10;13;31;14;18;0;1; 12.35;1.78;28.20; 59.83;1.78;25.89;2;2018-10-29;lunes;2.69;2.79;2.95
1649;5;11;1;8;16;5;2;0; 25.90;1.80;25.11; 21.25;1.77;24.82;1;2018-11-02;viernes;2.44;3.38;2.80
1650;5;11;2;37;24;19;2;2; 26.60;1.79;25.13; 12.88;1.80;27.17;3;2018-11-02;viernes;1.58;6.43;3.60
1651;5;11;3;1;6;10;1;4; 17.55;1.78;27.12; 30.18;1.79;25.25;2;2018-11-03;sábado;2.67;2.98;2.79
1652;5;11;4;17;5;11;1;0; 41.53;1.80;23.12; 21.90;1.80;27.69;1;2018-11-03;sábado;2.46;3.13;2.94
1653;5;11;5;15;28;8;1;0; 32.00;1.79;25.13; 148.58;1.78;25.34;1;2018-11-03;sábado;3.30;2.35;2.98
1654;5;11;6;9;36;4;4;1; 201.05;1.79;24.88; 25.88;1.78;27.65;1;2018-11-03;sábado;1.69;5.30;3.50
1655;5;11;7;2;19;4;0;2; 32.53;1.77;24.78; 107.65;1.78;25.89;2;2018-11-04;domingo;3.91;2.06;3.06
1656;5;11;8;29;12;16;1;1; 34.15;1.78;24.85; 43.83;1.79;26.17;3;2018-11-04;domingo;2.24;3.65;2.90
1657;5;11;9;30;34;4;0;1; 65.33;1.78;25.14; 47.78;1.77;23.90;2;2018-11-04;domingo;2.15;3.93;2.90
1658;5;11;10;27;21;1;1;0; 79.23;1.79;26.24; 24.15;1.78;25.37;1;2018-11-04;domingo;1.55;6.35;3.81
1659;5;11;11;32;31;23;2;0; 12.95;1.79;27.36; 12.35;1.78;28.20;1;2018-11-04;domingo;1.97;4.13;3.17
1660;5;11;12;14;38;6;3;2; 59.83;1.78;25.89; 53.30;1.79;24.50;1;2018-11-05;lunes;2.22;3.75;2.87
1661;5;11;13;20;18;9;0;1; 54.48;1.80;24.94; 33.30;1.79;27.29;2;2018-11-05;lunes;2.54;3.05;2.93
1662;5;12;1;34;1;5;0;0; 47.78;1.77;23.90; 17.55;1.78;27.12;3;2018-11-09;viernes;1.95;4.41;3.08
1663;5;12;2;5;29;23;2;1; 21.90;1.80;27.69; 34.15;1.78;24.85;1;2018-11-09;viernes;1.78;4.76;3.39
1664;5;12;3;12;15;19;1;1; 43.83;1.79;26.17; 32.00;1.79;25.13;3;2018-11-10;sábado;2.31;3.57;2.84
1665;5;12;4;19;8;1;2;1; 107.65;1.78;25.89; 25.90;1.80;25.11;1;2018-11-11;domingo;1.51;6.92;3.90
1666;5;12;5;16;27;8;0;3; 21.25;1.77;24.82; 79.23;1.79;26.24;2;2018-11-11;domingo;3.80;2.06;3.17
1667;5;12;6;6;20;3;0;0; 30.18;1.79;25.25; 54.48;1.80;24.94;3;2018-11-11;domingo;2.15;3.81;2.98
1668;5;12;7;36;2;24;2;1; 25.88;1.78;27.65; 32.53;1.77;24.78;1;2018-11-12;lunes;1.93;4.37;3.13
1669;5;12;8;21;14;16;0;0; 24.15;1.78;25.37; 59.83;1.78;25.89;3;2018-11-12;lunes;2.59;2.99;2.93
1670;5;12;9;18;17;4;2;1; 33.30;1.79;27.29; 41.53;1.80;23.12;1;2018-11-12;lunes;2.30;3.51;2.91
1671;5;12;10;24;32;13;3;3; 12.88;1.80;27.17; 12.95;1.79;27.36;3;2018-11-12;lunes;2.31;3.40;2.97
1672;5;12;11;38;30;4;0;0; 53.30;1.79;24.50; 65.33;1.78;25.14;3;2018-11-12;lunes;1.90;4.44;3.23
1673;5;12;12;28;37;4;1;2; 148.58;1.78;25.34; 26.60;1.79;25.13;2;2019-01-23;miércoles;1.54;6.78;3.68
1674;5;12;13;31;9;18;0;4; 12.35;1.78;28.20; 201.05;1.79;24.88;2;2019-01-31;jueves;5.01;1.70;3.58
1675;5;13;1;9;24;4;1;0; 201.05;1.79;24.88; 12.88;1.80;27.17;1;2018-11-17;sábado;1.36;9.05;4.54
1676;5;13;2;16;31;8;0;2; 21.25;1.77;24.82; 12.35;1.78;28.20;2;2018-11-21;miércoles;1.87;4.50;3.30
1677;5;13;3;8;5;5;1;3; 25.90;1.80;25.11; 21.90;1.80;27.69;2;2018-11-23;viernes;2.64;2.91;2.89
1678;5;13;4;2;34;4;0;2; 32.53;1.77;24.78; 47.78;1.77;23.90;2;2018-11-23;viernes;2.63;3.04;2.81
1679;5;13;5;29;15;16;2;1; 34.15;1.78;24.85; 32.00;1.79;25.13;1;2018-11-23;viernes;2.31;3.50;2.88
1680;5;13;6;37;38;19;0;2; 26.60;1.79;25.13; 53.30;1.79;24.50;2;2018-11-25;domingo;2.35;3.41;2.87
1681;5;13;7;32;12;23;0;0; 12.95;1.79;27.36; 43.83;1.79;26.17;3;2018-11-25;domingo;2.70;2.85;2.90
1682;5;13;8;1;21;10;1;0; 17.55;1.78;27.12; 24.15;1.78;25.37;1;2018-11-25;domingo;2.97;2.67;2.81
1683;5;13;9;27;6;1;0;0; 79.23;1.79;26.24; 30.18;1.79;25.25;3;2018-11-25;domingo;1.55;6.61;3.71
1684;5;13;10;14;36;6;2;1; 59.83;1.78;25.89; 25.88;1.78;27.65;1;2018-11-26;lunes;1.53;6.41;3.88
1685;5;13;11;20;19;9;1;0; 54.48;1.80;24.94; 107.65;1.78;25.89;1;2018-11-26;lunes;3.53;2.17;3.11
1686;5;13;12;30;18;4;0;0; 65.33;1.78;25.14; 33.30;1.79;27.29;3;2019-01-20;domingo;2.35;3.30;2.93
1687;5;13;13;17;28;11;0;4; 41.53;1.80;23.12; 148.58;1.78;25.34;2;2019-01-30;miércoles;4.89;1.80;3.31
1688;5;14;1;12;8;19;1;1; 43.83;1.79;26.17; 25.90;1.80;25.11;3;2018-11-30;viernes;1.96;4.31;3.10
1689;5;14;2;21;24;16;1;0; 24.15;1.78;25.37; 12.88;1.80;27.17;1;2018-11-30;viernes;1.59;6.10;3.67
1690;5;14;3;15;20;8;1;1; 32.00;1.79;25.13; 54.48;1.80;24.94;3;2018-12-01;sábado;2.40;3.42;2.80
1691;5;14;4;5;32;23;2;3; 21.90;1.80;27.69; 12.95;1.79;27.36;2;2018-12-01;sábado;1.73;5.19;3.39
1692;5;14;5;6;2;3;0;1; 30.18;1.79;25.25; 32.53;1.77;24.78;2;2018-12-01;sábado;2.00;4.30;3.00
1693;5;14;6;1;30;10;2;2; 17.55;1.78;27.12; 65.33;1.78;25.14;3;2018-12-02;domingo;2.54;3.04;2.91
1694;5;14;7;19;9;1;0;1; 107.65;1.78;25.89; 201.05;1.79;24.88;2;2018-12-02;domingo;2.34;3.20;3.07
1695;5;14;8;28;16;4;3;1; 148.58;1.78;25.34; 21.25;1.77;24.82;1;2018-12-02;domingo;1.41;9.05;4.05
1696;5;14;9;36;17;24;1;3; 25.88;1.78;27.65; 41.53;1.80;23.12;2;2018-12-03;lunes;2.30;3.20;3.13
1697;5;14;10;38;29;4;2;0; 53.30;1.79;24.50; 34.15;1.78;24.85;1;2018-12-03;lunes;1.36;10.32;4.28
1698;5;14;11;31;37;18;2;0; 12.35;1.78;28.20; 26.60;1.79;25.13;1;2018-12-03;lunes;3.37;2.38;2.85
1699;5;14;12;34;27;5;1;3; 47.78;1.77;23.90; 79.23;1.79;26.24;2;2018-12-03;lunes;3.66;2.14;3.07
1700;5;14;13;18;14;4;1;1; 33.30;1.79;27.29; 59.83;1.78;25.89;3;2018-12-03;lunes;3.19;2.49;2.86
1701;5;15;1;32;21;23;0;3; 12.95;1.79;27.36; 24.15;1.78;25.37;2;2018-12-07;viernes;2.61;2.93;2.94
1702;5;15;2;30;15;4;1;1; 65.33;1.78;25.14; 32.00;1.79;25.13;3;2018-12-08;sábado;2.40;3.32;2.88
1703;5;15;3;37;6;19;0;1; 26.60;1.79;25.13; 30.18;1.79;25.25;2;2018-12-08;sábado;1.74;5.44;3.24
1704;5;15;4;14;12;6;3;0; 59.83;1.78;25.89; 43.83;1.79;26.17;1;2018-12-08;sábado;1.72;5.62;3.25
1705;5;15;5;20;34;9;2;1; 54.48;1.80;24.94; 47.78;1.77;23.90;1;2018-12-08;sábado;2.17;3.67;2.99
1706;5;15;6;17;19;11;1;1; 41.53;1.80;23.12; 107.65;1.78;25.89;3;2018-12-08;sábado;3.33;2.25;3.09
1707;5;15;7;2;1;4;1;2; 32.53;1.77;24.78; 17.55;1.78;27.12;2;2018-12-09;domingo;2.32;3.34;2.97
1708;5;15;8;16;18;8;2;2; 21.25;1.77;24.82; 33.30;1.79;27.29;3;2018-12-09;domingo;2.69;2.93;2.86
1709;5;15;9;27;31;1;1;0; 79.23;1.79;26.24; 12.35;1.78;28.20;1;2018-12-09;domingo;1.24;13.84;5.36
1710;5;15;10;24;38;13;3;3; 12.88;1.80;27.17; 53.30;1.79;24.50;3;2018-12-10;lunes;4.19;1.94;3.23
1711;5;15;11;8;36;5;1;2; 25.90;1.80;25.11; 25.88;1.78;27.65;2;2018-12-10;lunes;2.14;3.52;3.19
1712;5;15;12;29;28;16;1;1; 34.15;1.78;24.85; 148.58;1.78;25.34;3;2019-02-14;jueves;4.32;1.86;3.39
1713;5;15;13;9;5;4;1;2; 201.05;1.79;24.88; 21.90;1.80;27.69;2;2019-02-20;miércoles;1.47;7.21;4.05
1714;5;16;1;6;31;3;1;1; 30.18;1.79;25.25; 12.35;1.78;28.20;3;2019-01-25;viernes;1.97;4.20;3.13
1715;5;16;2;17;20;11;0;2; 41.53;1.80;23.12; 54.48;1.80;24.94;2;2019-01-25;viernes;2.27;3.40;3.02
1716;5;16;3;14;30;6;1;0; 59.83;1.78;25.89; 65.33;1.78;25.14;1;2019-01-25;viernes;1.81;4.75;3.34
1717;5;16;4;36;32;24;2;2; 25.88;1.78;27.65; 12.95;1.79;27.36;3;2019-01-26;sábado;1.78;4.63;3.46
1718;5;16;5;18;29;4;2;1; 33.30;1.79;27.29; 34.15;1.78;24.85;1;2019-01-26;sábado;2.25;3.50;2.99
1719;5;16;6;5;16;23;4;1; 21.90;1.80;27.69; 21.25;1.77;24.82;1;2019-01-26;sábado;1.90;4.38;3.23
1720;5;16;7;1;27;10;1;3; 17.55;1.78;27.12; 79.23;1.79;26.24;2;2019-01-26;sábado;4.44;1.87;3.28
1721;5;16;8;8;37;5;0;0; 25.90;1.80;25.11; 26.60;1.79;25.13;3;2019-01-27;domingo;3.02;2.70;2.73
1722;5;16;9;19;34;1;1;1; 107.65;1.78;25.89; 47.78;1.77;23.90;3;2019-01-27;domingo;1.62;5.96;3.59
1723;5;16;10;28;24;4;1;3; 148.58;1.78;25.34; 12.88;1.80;27.17;2;2019-01-27;domingo;1.40;8.40;4.29
1724;5;16;11;21;9;16;1;1; 24.15;1.78;25.37; 201.05;1.79;24.88;3;2019-01-27;domingo;3.16;2.43;2.97
